thread_id,turn_order,role,text,created_at
thread_1703153,10,customer,"@Uber_Support Wheres the email @115873 u asked me 4 it, I gave it to u, now where is the email",Mon Nov 06 22:19:27 +0000 2017
thread_1704791,1,customer,This is insignificant but the @115873 app is the most frustrating thing ever. I just want to give you my money.,Mon Nov 06 22:13:18 +0000 2017
thread_1704791,2,brand,"@516740 We're here to help! Send us a note here, https://t.co/u3MyknJaaN and our team will be in touch.",Mon Nov 06 22:18:17 +0000 2017
thread_1708665,1,customer,Completely done with @115873. Tired of drivers that don’t know the city where they’re working. Will use local taxis from now on. #deleteuber,Tue Nov 07 00:03:16 +0000 2017
thread_1708665,2,brand,@443678 Here to help! Please send us a DM with your email address and more info regarding your concern so we can assist.,Tue Nov 07 00:08:16 +0000 2017
thread_1708665,3,customer,@Uber_Support You’ve now redirected me twice to different places for resolution. Neither addressed the problem. I’m done. #deleteuber,Tue Nov 07 00:23:00 +0000 2017
thread_1708665,4,customer,@Uber_Support Too many recent drivers don’t even know how to get around the city where they drive. I’ll take a professional local taxi driver now.,Tue Nov 07 00:23:48 +0000 2017
thread_1708665,5,brand,@443678 We have followed up via DM.,Tue Nov 07 00:50:17 +0000 2017
thread_1709155,1,customer,"@115873 It has been 16 days since I have been able to use Uber. You are unable to reset my account despite multiple attempts.  Now, you won't accept my emails. I’m convinced that you will never fix the problem and that I will have to use Lyft instead forever.  

Please advise.",Thu Nov 30 21:05:34 +0000 2017
thread_1709155,2,brand,@517891 We've responded via DM!,Thu Nov 30 21:27:35 +0000 2017
thread_1712113,1,customer,I have an Uber Eats problem... it's so convenient tho,Tue Nov 07 01:39:29 +0000 2017
thread_1712113,2,brand,@518594 Here to help! Send us a DM with your email address with more info so we can assist.,Tue Nov 07 02:02:24 +0000 2017
thread_1715686,1,customer,@Uber_Support I’ve been waiting for the driver for 15 mins. He’s not answer my calls or messages. https://t.co/cqJyfDscmX,Tue Nov 07 03:26:00 +0000 2017
thread_1715686,2,brand,@503123 Here to help. Send us a note at https://t.co/e8HVorX5rh so our team can connect.,Tue Nov 07 03:55:27 +0000 2017
thread_1715701,1,customer,@Uber_Support I need support line to answer their phone. I’ve been on hold for seven minutes twice,Tue Nov 07 03:01:47 +0000 2017
thread_1715701,2,brand,"@497401 At this moment, we don't offer phone support for these issues. Visit this link https://t.co/ZKt0NHVs3P so our team can assist.",Tue Nov 07 03:47:39 +0000 2017
thread_1717679,1,customer,@115873 hi ! I can't login my uber A/C it say phone no. Already in use so can't  transfer to another account.while it is my no. +919899743419.,Sat Oct 28 22:57:17 +0000 2017
thread_1717679,2,brand,@520110 Here to help! Follow up here; https://t.co/Md7v036OoC and our team will connect right away.,Sat Oct 28 23:19:08 +0000 2017
thread_1717679,3,customer,@Uber_Support I done all that fill form and described  all but when i click i m not robot after which pictures  comes its from other country. Hw  i chuz?,Sat Oct 28 23:23:32 +0000 2017
thread_1717679,4,customer,@Uber_Support How i verify its all pics of car and street  from another country??,Sat Oct 28 23:31:52 +0000 2017
thread_1717679,5,brand,@520110 We're here to help! Send us a DM with your email address and more details so we can follow up.,Sat Oct 28 23:33:22 +0000 2017
thread_171836,1,customer,@Uber_Support Why is it so consistently hard to get picked up? I clearly mark where I am on an accessible side street. I'm told to meet drivers at pick up points in the middle of busy main roads. It just doesn't make sense.,Fri Nov 24 22:11:29 +0000 2017
thread_171836,2,brand,@124853 Here to help! Send us a note at; https://t.co/e8HVorX5rh so our team can assist.,Fri Nov 24 22:12:18 +0000 2017
thread_1718781,1,customer,@115873 why yr app doesn't hv a link for general enquiry? Why it ask top up paytm when I opt for cash? I had to take ola for this .,Tue Nov 07 05:49:53 +0000 2017
thread_1718781,2,brand,@520370 Happy to help. Send us a DM of the email address connected to your account and more details regarding your inquiry so we can further assist.,Tue Nov 07 05:54:06 +0000 2017
thread_1718781,3,customer,"@Uber_Support I hv bal in paytm but wish to pay by cash, can't I? Why? __email__ or call 9982221019",Tue Nov 07 05:58:13 +0000 2017
thread_1718781,4,brand,@520370 Here to help! Find out more info about selecting a payment method on a ride here; https://t.co/x1PZGy2mL2,Tue Nov 07 06:08:15 +0000 2017
thread_1718781,5,customer,@115873 Either you wish to avoid or didn't understood my prob. After opting for cash why I have to top up paytm ? App dsn't hv a lnk fr gen enq,Tue Nov 07 06:37:33 +0000 2017
thread_1718781,6,brand,"@520370 Here to help! Send us a note here, https://t.co/OhfgxSAY58, and our team will follow up.",Tue Nov 07 06:40:56 +0000 2017
thread_1720761,1,customer,Does anybody know this @115879 @115873 driver? Just made a pick up at Safeway NE broadway #pdx ...Needs training &amp; manners. https://t.co/jZX4Pf4FPg,Fri Nov 03 19:08:06 +0000 2017
thread_1720761,2,brand,"@520782 Due to our privacy policy, we will have to speak directly to the account holder. Please have them contact us via https://t.co/balq3Eyso6",Fri Nov 03 19:19:32 +0000 2017
thread_1721146,1,customer,@Uber_Support Account locked. Stranded in the cold 4 over an hr. Tried ur help site 3x. Good thing my sick wife finally woke. #security #thx,Tue Nov 07 07:49:16 +0000 2017
thread_1721146,2,brand,@520883 We're here to help! Send us a DM with your email address and more details so we can further assist your concern.,Tue Nov 07 07:53:56 +0000 2017
thread_1722176,1,customer,Hey @115873 my taxi has been 5 minutes away for 25 minutes and I'm now late for work. Cheers for that.,Tue Nov 07 08:23:44 +0000 2017
thread_1722176,2,brand,@521088 Here to help! Send us a message here; https://t.co/e8HVorX5rh so we can assist.,Tue Nov 07 08:26:06 +0000 2017
thread_1723282,1,customer,@Uber_Support Can you help me make an account when someone already used my cell phone number?,Thu Oct 26 20:04:48 +0000 2017
thread_1723282,2,brand,@521331 We can take a look! Send us a note via https://t.co/mSBDsMUeID so our team can get in touch.,Thu Oct 26 20:16:03 +0000 2017
thread_1725391,1,customer,"You guys my @115877 driver has been in the water for like five minute, should I be worried....? 🤔 https://t.co/FezJfyhfiJ",Tue Nov 07 04:46:04 +0000 2017
thread_1725391,2,brand,@481044 Here to help! Please send us a note via https://t.co/ptj11JUNYu so we can connect.,Tue Nov 07 04:58:23 +0000 2017
thread_1725391,3,customer,"@Uber_Support Bro go look at my tweet history with y'all, you never deliver, I'm out https://t.co/G0jUknDuGG",Tue Nov 07 04:59:28 +0000 2017
thread_1725391,4,customer,@481044 @Uber_Support I died at this. You have the worst luck with Uber eats I swear 😂😭,Tue Nov 07 05:53:33 +0000 2017
thread_1725395,1,customer,Does uber eats have injera??!,Tue Nov 07 04:11:43 +0000 2017
thread_1725395,2,brand,@521835 Here to help! You can see our hours and delivery area at https://t.co/P4mEOOIdr4,Tue Nov 07 04:52:18 +0000 2017
thread_1725829,1,customer,@115877 I need more options in my area,Tue Nov 07 05:03:15 +0000 2017
thread_1725829,2,brand,@131444 Here to help! Please DM us your email address so we can further assist.,Tue Nov 07 05:11:35 +0000 2017
thread_1726376,1,customer,Does UberEATS deliver to Japan ? 🤔,Tue Nov 07 05:24:22 +0000 2017
thread_1726376,2,brand,@522115 You can see our hours and delivery area at https://t.co/P4mEOOIdr4,Tue Nov 07 05:28:51 +0000 2017
thread_1727244,1,customer,"@115873 Horrible experience with Venus in Cedar Hill , TX. Unprofessional, used profanity, poor representation of UBER, never got to work.",Tue Nov 07 05:42:06 +0000 2017
thread_1727244,2,brand,"@522362 Sorry for the trouble! Send us a note here, https://t.co/fS660rQ8NQ, and our team will be in touch.",Tue Nov 07 05:45:45 +0000 2017
thread_1727999,1,customer,I have sent emails to @Uber_Support  and it’s been 2 weeks now I’m yet to get a response. Smh 🤦🏽‍♂️,Tue Nov 07 10:53:57 +0000 2017
thread_1727999,2,brand,"@522530 We're here to help, Abubakar! Send us a DM with your email address and more details so we can follow up.",Tue Nov 07 10:57:09 +0000 2017
thread_1728039,1,customer,@115873 why did my credit card get charged for 2 uber rides when I didn't take an uber?,Tue Oct 17 19:10:01 +0000 2017
thread_1728039,2,brand,@522539 We're sorry to hear this was your experience. Contact us via https://t.co/dInR3racif and we'll be in touch.,Tue Oct 17 19:12:31 +0000 2017
thread_1728072,1,customer,@Uber_Support where is the proper place to challenge a cancellation fee?,Tue Oct 17 17:12:39 +0000 2017
thread_1728072,2,brand,"@522546 Hi, Tiffany. Please send us a note at https://t.co/lyqXfbVdYK and we'll be happy to look into this for you.",Tue Oct 17 19:06:39 +0000 2017
thread_17284,1,customer,@115873  still outside in the cold waiting after 24 minutes. I’m trying to give y’all the benefit of the doubt. But y’all won’t let me cancel,Wed Nov 01 04:18:21 +0000 2017
thread_17284,2,brand,"@119807 Sorry for the trouble! Send us a note here, https://t.co/593jusCquh, and our team will follow up.",Wed Nov 01 04:19:50 +0000 2017
thread_173035,1,customer,@115873  I am bored.  Educated your london drivers where to pick up if you have stopped london street pick up.  It’s ridiculous.  Everyone stands here at pre-booked pick up getting frustrated.  Not the first time!!!!!,Fri Nov 24 22:32:48 +0000 2017
thread_173035,2,brand,@156487 We're sorry to hear this was your experience. Contact us via https://t.co/e8HVorX5rh and we'll be in touch.,Fri Nov 24 22:35:30 +0000 2017
thread_1736302,1,customer,@Uber_Support I’m trying to get a refund and because my uber didnt show up.,Sun Nov 26 05:46:03 +0000 2017
thread_1736302,2,brand,@524205 Sorry for the trouble! Send us a note via https://t.co/593jusCquh so we can connect right away.,Sun Nov 26 05:49:12 +0000 2017
thread_1736322,1,customer,@3560 @Uber_Support @115873 URGENT: Lost item. Contact immediately at __email__,Sun Nov 26 05:34:10 +0000 2017
thread_1736322,2,brand,"@524209 We're here to help! Send us a note here, https://t.co/rOtqyWzf0B and our team will be in touch.",Sun Nov 26 05:43:40 +0000 2017
thread_1741825,1,customer,Wondering when @Uber_Support gonna have a ride pass to airports for flight crew members 🤔,Tue Nov 07 17:01:37 +0000 2017
thread_1741825,2,brand,"@525455 Thanks for the feedback. We're always working to provide you with new features and promotions, so stay tuned.",Tue Nov 07 17:19:46 +0000 2017
thread_174193,1,customer,@Uber_Support I have several fraudulent charges on my card adding up to over $300. Contacted a representative and all they did was ask to confirm pick up/drop off locations of FRAUDULENT charges. Are y’all gonna help me get my money back or do I need to contact my lawyer?,Fri Nov 24 23:11:35 +0000 2017
thread_174193,2,brand,@156825 We can definitely take a closer look! Please send us a DM of the email address connected to your account so we can further assist.,Fri Nov 24 23:12:38 +0000 2017
thread_174206,1,customer,@115873 52 Plate black cab in London Rd.Why @TfL force mini cabee must use less than 8 yr old car. #racism# while Mostly cabees are Asians https://t.co/01WDu0MTSf,Fri Nov 24 22:54:45 +0000 2017
thread_174206,2,brand,@156831 We take this very seriously. Please send us a DM with your email address so we can connect ASAP.,Fri Nov 24 22:58:21 +0000 2017
thread_1746995,1,customer,"@Uber_Support, please unlock , or deleted all account . so that  I logged as fresh",Tue Nov 07 15:35:06 +0000 2017
thread_1746995,2,brand,@526205 We have received your DM and will keep all communication there going forward. Keep an eye out for our message!,Tue Nov 07 15:36:06 +0000 2017
thread_1747491,1,customer,@Uber_Support After waiting 10 min for the driver to get here they cancel my ride and I had to wait for another few min to get another. Thx,Tue Nov 07 15:51:58 +0000 2017
thread_1747491,2,brand,@526797 We apologize for the trouble! Can you please contact us via https://t.co/593jusCquh so our team can connect?,Tue Nov 07 15:53:21 +0000 2017
thread_174990,1,customer,@115873 Someone hacked my credit card info and used it to pay $80 for your services. I did not use this service. Please inform me how I can get a refund,Fri Nov 24 23:53:10 +0000 2017
thread_174990,2,brand,@157059 Happy to follow up. Send us a note at https://t.co/kGIXas5Cxg so our team can connect.,Fri Nov 24 23:57:23 +0000 2017
thread_174990,3,customer,@Uber_Support it’s telling me I don’t even have an account with you guys 🤷🏼‍♀️,Sat Nov 25 00:07:13 +0000 2017
thread_174990,4,brand,@157059 Here to help! Please send us a DM with your email address with details so we can follow up.,Sat Nov 25 00:10:03 +0000 2017
thread_175015,1,customer,@Uber_Support nice one you guys couldn't give two shits.,Fri Nov 24 23:32:14 +0000 2017
thread_175015,2,brand,"@157067 Hey, Josh. We have notified the appropriate team regarding this and they'll be in touch as soon as possible. We appreciate your patience and understanding.",Fri Nov 24 23:50:37 +0000 2017
thread_1750554,1,customer,"@Uber_Support Trip finished at 18:03, but app is still showing my journey as having not started! Don't overcharge me when it gets confused! https://t.co/xPjCi4dSsl",Tue Nov 07 18:06:41 +0000 2017
thread_1750554,2,brand,"@237150 Happy to connect. Send us a note here; https://t.co/1xM0TILvAI, and we'll be in touch!",Tue Nov 07 18:11:40 +0000 2017
thread_1750554,3,customer,@Uber_Support None of those options help me. And your support emails dont let me reply to them. App is massively confused now - he's off to a new job! https://t.co/5gvJWZB6wz,Tue Nov 07 18:16:12 +0000 2017
thread_1750554,4,brand,"@237150 Hello, Matt! Please try reinstalling the app. You should be able to get in contact with our team for assistance at the previous link.",Tue Nov 07 18:33:48 +0000 2017
thread_1750595,1,customer,@Uber_Support  Can a SUV be pre-ordered days before it's needed?,Tue Nov 07 17:45:09 +0000 2017
thread_1750595,2,brand,"@527550 For more detailed info about scheduling a ride in advance, please visit; https://t.co/LpB5wb2Cxr.",Tue Nov 07 18:00:50 +0000 2017
